,0
Claud Adjapong,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With U19', 'With U19', 'With U19']"
Matteo Pessina,"['International match', '\xa0Yellow card suspension', '\xa0Red card suspension']"
Lucas Boyé,[]
Samir Handanovic,['not in squad']
Giacomo Figliuzzi,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Red card suspension', 'not in squad', 'not in squad']"
Godfred Donsah,"['\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad']"
Antonio Balzano,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', 'not in squad']"
Andrea Romagnoli,"['not in squad', 'not in squad', 'With the pros', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Rezan Corlu,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Davide Frattesi,"['not in squad', 'not in squad']"
Stephan Lichtsteiner,"['No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', '\xa0Yellow card suspension']"
Ibourahima Baldé,"['\xa0Indirect card suspension', '\xa0Yellow card suspension']"
Alexander Molberg,[]
Samuel Souprayen,"['not in squad', 'not in squad', '\xa0Yellow card suspension']"
Emanuele Zamarion,[]
Franck Kessié,"['\xa0Red card suspension', 'International match', 'International match', 'International match', '\xa0Indirect card suspension', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'International match']"
Gianluca Frabotta,[]
Manuel Pucciarelli,"['\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury']"
Enrico Brignola,"['not in squad', 'With the pros', 'not in squad', 'With the pros', 'With the pros', 'With the pros', 'not in squad', 'not in squad', 'With the pros']"
Alberto Grassi,[]
Davide Zappacosta,"['\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Bruise', 'not in squad', '\xa0Biceps femoris muscle injury']"
Gregory van der Wiel,"['not in squad', '\xa0Tendonitis', '\xa0Tendonitis', 'Suspended', 'Suspended', 'Suspended', 'Suspended', 'Suspended', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Tendonitis', '\xa0Tendonitis', '\xa0Tendonitis', '\xa0Tendonitis', '\xa0Tendonitis', 'not in squad', 'Suspended', 'Suspended', 'Suspended', 'Suspended', 'Suspended', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury']"
Etrit Berisha,"['not in squad', 'not in squad', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Problems']"
Giacomo Satalino,"['With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'With U19', 'not in squad', 'not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'not in squad', 'With U19', 'not in squad', 'not in squad']"
Leonardo Ubaldi,['not in squad']
Andrej Kotnik,[]
Mattia Aramu,"['not in squad', 'not in squad', 'With U19', 'With U19', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Filippo Falco,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Duván Zapata,[]
Kevin Strootman,"['not in squad', '\xa0Lumbago', '\xa0Yellow card suspension', 'Suspension through sports court', 'Suspension through sports court']"
Luca Mazzitelli,"['not in squad', '\xa0Yellow card suspension', 'not in squad', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems']"
Lukas Zima,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Igor Bubnjic,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Simon Laner,"['not in squad', 'not in squad', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Indirect card suspension', '\xa0Fractured Rib', '\xa0Fractured Rib', '\xa0Fractured Rib', '\xa0Fractured Rib', '\xa0Fractured Rib', '\xa0Fractured Rib', '\xa0Fractured Rib']"
Rafael Tolói,"['not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Yellow card suspension']"
Flavio Bianchi,"['not in squad', 'not in squad', 'With U19']"
Paolo Cannavaro,"['\xa0Calf Injury', '\xa0Calf Injury', '\xa0Hand Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad']"
Leonardo Pavoletti,"['not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Sprain', '\xa0Sprain', '\xa0Sprain', '\xa0Sprain', '\xa0Sprain', '\xa0Sprain', 'not in squad', '\xa0Sprain']"
Federico Ricci,"['not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad']"
Rafael,"['not in squad', 'not in squad', 'not in squad']"
Mário Rui,"['\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'With U19']"
Marco Tumminello,"['not in squad', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Héctor Moreno,"['\xa0Yellow card suspension', '\xa0Thigh Problems']"
Patrick Cutrone,"['not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'Suspension through sports court']"
Cristian Molinaro,"['\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'With U19', '\xa0Sprain', '\xa0Sprain', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture']"
Daniele Cipolla,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ricardo Kishna,"['\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Influenza', '\xa0Influenza', 'not in squad', '\xa0Thigh Problems', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the pros']"
Davide Di Gennaro,"['\xa0Indirect card suspension', '\xa0Minor Knock']"
Adam Ounas,"['not in squad', '\xa0Leg Injury', '\xa0Leg Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Antonio Candreva,['not in squad']
Salvatore Esposito,['\xa0Unknown Injury']
Simone Padoin,"['\xa0Yellow card suspension', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad']"
Davide Faraoni,"['\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'With U19', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Cruciate Ligament Rupture']"
Francesco Latella,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Geoffrey Kondogbia,"['not in squad', 'not in squad', 'not in squad', '\xa0Strain', 'not in squad', 'not in squad', '\xa0Strain', '\xa0Strain', '\xa0Yellow card suspension', '\xa0Red card suspension', '\xa0Red card suspension']"
Pasquale Giannotti,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Silvan Widmer,"['\xa0Collarbone fracture', '\xa0Collarbone fracture', '\xa0Collarbone fracture', '\xa0Collarbone fracture', '\xa0Collarbone fracture', 'not in squad', '\xa0Head Injury', '\xa0Bruise', '\xa0Bruise', 'not in squad']"
Emanuele Torrasi,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Matías Fernández,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Thigh Problems', '\xa0Knee inflammation ', '\xa0Knee inflammation ', '\xa0Knee inflammation ', '\xa0Knee inflammation ', '\xa0Knee inflammation ']"
Moussa Diaby,[]
Nicolas Frey,"['\xa0Heel pain', '\xa0Heel pain', 'not in squad']"
Leonardo Marson,"['not in squad', 'not in squad', 'With U19', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', '\xa0Muscle Injury']"
Mohamed Fares,"['not in squad', 'not in squad', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nicolò Cherubin,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Fabio Depaoli,"['\xa0Indirect card suspension', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros']"
Luca Mora,"['\xa0Indirect card suspension', '\xa0Yellow card suspension', 'not in squad', '\xa0Yellow card suspension', '\xa0Indirect card suspension']"
Stephan El Shaarawy,"['\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle']"
Roberto Gagliardini,"['\xa0Yellow card suspension', '\xa0Distortion of the ankle', 'not in squad']"
Roberto Inglese,['not in squad']
Daniele Verde,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Alberto Senese,['not in squad']
Simone Muratore,['\xa0Unknown Injury']
Vanja Milinković-Savić,"['\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury']"
Sebastien De Maio,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Alex Ferrari,"['\xa0Meniscal Injury', '\xa0Meniscal Injury', 'not in squad', 'not in squad', '\xa0Meniscal Injury', 'not in squad', 'not in squad', 'not in squad', 'International match']"
Bastos,"['not in squad', 'not in squad', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Thigh Problems', '\xa0Knee Problems']"
Kwadwo Asamoah,"['\xa0Meniscal Injury', '\xa0Meniscal Injury', 'not in squad', 'not in squad', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Knee inflammation ']"
Nicola Rigoni,"['not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Muscle Injury']"
Enrico Celeghin,[]
Bruno Martella,['not in squad']
Raul Oprut,['not in squad']
Zinho Vanheusden,"['not in squad', 'not in squad', '\xa0Nasal Bone Fracture', 'not in squad', 'not in squad', 'With the pros', 'not in squad', 'International match', 'International match']"
Bryan Cristante,['not in squad']
Filippo Costa,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Red card suspension', 'not in squad']"
Ciro Immobile,"['\xa0Yellow card suspension', 'not in squad']"
Pedro Neto,[]
Alisson,[]
Federico Brancolini,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Paolo Matera,[]
Hans Hateboer,"['\xa0Unknown Injury', '\xa0Yellow card suspension']"
Nicolò Barella,"['\xa0Yellow card suspension', '\xa0Yellow card suspension', '\xa0Indirect card suspension', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'International match', '\xa0Broken wrist']"
Luca Crecco,['With the pros']
Marco D'Alessandro,"['\xa0Unknown Injury', 'not in squad']"
Andrea Tozzo,"['\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand']"
Alessio Rollandi,"['not in squad', 'not in squad', 'With U19', 'With U19', 'not in squad', 'not in squad', 'With U19', 'not in squad', 'With U19', 'not in squad', 'With U19', 'With U19', 'With U19', 'not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'With U19', 'With U19', 'not in squad', 'With U19', 'With U19']"
Fabrizio Caligara,"['International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Yellow card suspension', 'International match', 'International match', 'International match']"
Nikola Milenkovic,"['not in squad', 'not in squad', 'not in squad']"
José Mauri,"['not in squad', 'not in squad', '\xa0Strain in the thigh and gluteal muscles', '\xa0Strain in the thigh and gluteal muscles', 'not in squad']"
Andrea Petagna,[]
Berat Djimsiti,"['not in squad', 'not in squad', 'International match', 'International match', 'International match', 'not in squad', '\xa0Red card suspension', 'not in squad']"
Luigi D'Ignazio,"['\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Unknown Injury']"
Alessio Miceli,['\xa0Yellow card suspension']
Riccardo Marchizza,"['not in squad', 'With the pros', 'not in squad', 'International match', 'International match', 'International match', 'International match']"
Thomas Bolis,"['not in squad', 'not in squad', 'not in squad']"
Maxime Gonalons,"['\xa0Yellow card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Manuel Ferrini,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Sandro,"['\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Danilo,"['\xa0Yellow card suspension', '\xa0Red card suspension']"
Danilo Cataldi,"['\xa0Red card suspension', '\xa0Yellow card suspension', 'not in squad']"
Frank Tsadjout,['not in squad']
Blaise Matuidi,"['not in squad', 'not in squad']"
Mattia Petricca,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Riccardo Piscitelli,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With U19', 'With U19', 'With U19', 'not in squad', 'With U19', 'not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Mauro Icardi,"['not in squad', 'Suspension through sports court', 'Suspension through sports court', '\xa0Muscular problems', '\xa0Muscular problems']"
Alex Cordaz,['\xa0Red card suspension']
Arlind Ajeti,"['\xa0Disrupted Calf Muscle', '\xa0Disrupted Calf Muscle', '\xa0Disrupted Calf Muscle', '\xa0Disrupted Calf Muscle', '\xa0Disrupted Calf Muscle', '\xa0Disrupted Calf Muscle', '\xa0Disrupted Calf Muscle', 'not in squad', '\xa0Calf Problems', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Andrea Ciofi,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Marco Storari,"['\xa0Red card suspension', '\xa0Meniscal Injury', 'not in squad', 'not in squad']"
Isaac Cofie,['not in squad']
Petar Brlek,"['\xa0Calf muscle strain', '\xa0Yellow card suspension', 'not in squad']"
Marios Ikonomou,['\xa0Hamstring Injury']
Giovanni Volpicelli,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension']"
Wesley Hoedt,['\xa0Yellow card suspension']
Filippo Gilli,[]
Giovanni Simeone,"['not in squad', 'not in squad']"
Svante Ingelsson,[]
Emil Hallfredsson,"['\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Yellow card suspension', 'not in squad', '\xa0Yellow card suspension']"
Luca Zanimacchia,"['not in squad', 'not in squad']"
Remo Freuler,"['not in squad', '\xa0Yellow card suspension']"
Emanuel Vignato,"['International match', 'International match', 'With the pros', 'not in squad', 'not in squad', 'not in squad', 'With the pros']"
Vitja Valencic,"['not in squad', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', 'not in squad', '\xa0Cruciate Ligament Injury']"
Thomas Candeloro,[]
Riccardo Cappa,"['not in squad', 'not in squad']"
Sergej Milinkovic-Savic,"['\xa0Muscular problems', '\xa0Yellow card suspension', 'not in squad']"
João Mário,"['not in squad', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad']"
Mariusz Stepinski,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Michal Tomic,"['\xa0Red card suspension', 'not in squad', 'not in squad', 'With the pros', 'With the pros']"
Gerson,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Daniele Padelli,[]
Federico Bernardeschi,"['\xa0Red card suspension', '\xa0Yellow card suspension', '\xa0Ankle problems', 'not in squad', '\xa0Ankle problems']"
Valerio Verre,"['\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Hamstring Injury', '\xa0Red card suspension', 'not in squad']"
Andrea Colpani,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Darko Lazovic,['\xa0Indirect card suspension']
Marko Pjaca,"['\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', 'not in squad', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Inflamed head of fibula', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury']"
Simone Lo Faso,"['not in squad', 'With U19', 'With U19', 'not in squad', 'With U19', 'With U19', 'not in squad', 'not in squad', 'With U19', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury']"
Umberto Otranto,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Antonio Candela,"['International match', 'not in squad', 'not in squad', 'With the U17s', 'With the U17s', 'With the U17s', 'With the U17s', 'With the U17s', 'With the U17s', 'International match', 'With the U17s', 'With the U17s', 'not in squad', 'not in squad', 'With the pros', 'International match', 'International match', 'International match']"
Nenad Tomović,"['\xa0Yellow card suspension', '\xa0Yellow card suspension']"
Rafinha,"['\xa0Meniscal Injury', '\xa0Meniscal Injury', 'Olympic games', 'not in squad', '\xa0Bruised Rib', 'not in squad', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Nasal Bone Fracture', '\xa0Thigh Problems', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Nasal Bone Fracture', '\xa0Meniscal Injury', 'Olympic games', 'Olympic games']"
Emerson,"['\xa0Red card suspension', '\xa0Red card suspension', '\xa0Disrupted Calf Muscle', 'not in squad', '\xa0Disrupted Calf Muscle', '\xa0Tendonitis', '\xa0Tendonitis']"
Alex Sandro,"['\xa0Muscle Injury', '\xa0Yellow card suspension', '\xa0Muscle Injury']"
Alfred Gomis,"['\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Hakan Calhanoglu,"['not in squad', 'not in squad', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'not in squad']"
Leonardo Capezzi,"['\xa0Indirect card suspension', '\xa0Yellow card suspension']"
Radja Nainggolan,[]
Mattia Bani,"['not in squad', '\xa0Indirect card suspension', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad']"
Samuel Gustafson,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With U19', 'not in squad', 'not in squad', 'not in squad']"
Andrea Poli,"['\xa0Leg Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Lorenzo Polvani,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension']"
Andrea Barzagli,"['\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Fever', '\xa0Muscle Injury', '\xa0Muscle Injury']"
Emanuel Ercolano,[]
Ferdinando Del Sole,"['not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'not in squad', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'With U19', 'not in squad', 'not in squad', 'With U19', 'With U19', 'With U19', 'not in squad', 'With U19', 'not in squad', 'With U19', 'not in squad', 'not in squad', 'With U19']"
Jean-Claude Billong,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jasmin Kurtic,"['\xa0Yellow card suspension', 'not in squad']"
Xian Emmers,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nicolas Viola,['not in squad']
Andrea Conti,"['\xa0Yellow card suspension', 'not in squad', '\xa0Yellow card suspension']"
Maximiliano Olivera,"['not in squad', 'not in squad']"
Dawid Kownacki,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Gonzalo Higuaín,['\xa0Hamstring Injury']
Suso,"['\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad']"
