,0
Sergio García,"['no information available', 'no information available', 'no information available', 'no information available', 'not in squad', 'no information available', 'no information available']"
Antonio Barragán,"['\xa0Yellow card suspension', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury']"
Mehdi Lacen,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Sergi Enrich,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Aleix Vidal,"['not in squad', 'not in squad', 'not in squad', '\xa0Adductor problems', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Adductor problems', '\xa0Adductor problems', 'special leave', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', 'not in squad']"
Carles Gil,"['not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Hip Injury', '\xa0Yellow card suspension', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Alberto López,"['\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ager Aketxe,"['\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad']"
Raúl Albentosa,"['\xa0Yellow card suspension', '\xa0Red card suspension', '\xa0Yellow card suspension']"
Djené,"['\xa0Indirect card suspension', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Manu Morlanes,[]
Mikel Balenziaga,"['\xa0Red card suspension', '\xa0Red card suspension', '\xa0Muscular problems', '\xa0Muscular problems', 'not in squad']"
Juanpe,"['not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Eloi Amagat,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Diego González,"['With the pros', 'International match', 'With the pros', 'International match', 'International match', 'With the pros', 'not in squad', 'not in squad']"
Rubén Blanco,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems']"
Edu Frias,[]
Jon Guridi,"['not in squad', 'not in squad', 'With the pros', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Gareth Bale,"['\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Calf muscle strain', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', '\xa0Hip problems', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', '\xa0Calf muscle strain', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury']"
Diego López,"['\xa0Knee Injury', '\xa0Knee Injury']"
Borja Herrera,[]
Álvaro Odriozola,"['\xa0Torn Muscle Fibre', '\xa0Torn Muscle Fibre', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Juankar,"['not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Hip Injury', 'not in squad', '\xa0Stretched Ligament']"
Pau López,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad']"
Nicolás Gorosito,"['\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Xabi Etxeita,"['not in squad', 'not in squad', '\xa0Muscle Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Unai Bustinza,"['not in squad', '\xa0Yellow card suspension', 'not in squad', '\xa0Yellow card suspension', 'not in squad']"
Rubén Pérez,"['not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension']"
Aritz Elustondo,"['\xa0Achilles Irritation', '\xa0Red card suspension', 'special leave', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Mauricio Lemos,"['not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension']"
Lucas Vázquez,"['not in squad', 'not in squad', '\xa0Torn Muscle Fibre', 'not in squad', '\xa0Torn Muscle Fibre']"
Pedro López,['not in squad']
Adalberto Peñaranda,"['No eligibility', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', 'not in squad', 'International match', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Muscle Fatigue', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury']"
Bernardo Espinosa,"['\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', '\xa0Knee Injury']"
Marko Dmitrovic,['International match']
Matías Nahuel,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Mikel Rico,"['not in squad', 'not in squad', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', '\xa0Hamstring Injury']"
Isaac Success,"['\xa0Facial Fracture', '\xa0Facial Fracture', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Facial Fracture']"
Guillermo Maripán,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Keko,"['\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', 'not in squad', '\xa0Yellow card suspension', '\xa0Calf Injury', '\xa0Calf Injury']"
Kévin Gameiro,"['\xa0Muscular problems', '\xa0Hamstring Injury', '\xa0Muscular problems', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', '\xa0Flu']"
Dídac Vilà,"['not in squad', '\xa0Yellow card suspension', '\xa0Finger Injury', 'not in squad', 'not in squad']"
Rúben Semedo,"['\xa0Muscle Injury', 'not in squad', '\xa0Indirect card suspension', '\xa0Muscle Injury', 'not in squad', 'International match', '\xa0Indirect card suspension']"
Lucas Hernández,"['not in squad', 'not in squad', 'not in squad', '\xa0Muscle Injury', 'not in squad', 'not in squad']"
Sime Vrsaljko,"['not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Mikel Vesga,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Bruised Knee', '\xa0Bruised Knee', '\xa0Yellow card suspension', 'not in squad', 'not in squad']"
Dennis Eckert Ayensa,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury']"
Munir El Haddadi,['\xa0Indirect card suspension']
Roberto Soriano,"['not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad']"
Borja Lasso,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Rubén Duarte,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Júnior Firpo,[]
Óscar Gil,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Marcos Llorente,"['not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Vitolo,"['\xa0Torn Muscle Fibre', '\xa0Torn Muscle Fibre', '\xa0Achilles tendon problems', '\xa0Yellow card suspension', '\xa0Indirect card suspension', '\xa0Achilles Irritation', '\xa0Achilles Irritation', '\xa0Achilles Irritation', 'not in squad', 'not in squad']"
Tomás Pina,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jaume Doménech,"['not in squad', 'not in squad', 'not in squad']"
Gerónimo Rulli,['not in squad']
Marc Muniesa,"['not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nacho Vidal,['not in squad']
Lucas Boyé,[]
Iago Herrerín,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Red card suspension', 'not in squad', 'not in squad']"
Christian Rivera,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Zdravko Kuzmanović,"['\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems']"
Mamadou Koné,"['not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad']"
Erik Morán,"['not in squad', '\xa0Knock', '\xa0Yellow card suspension', 'not in squad', 'not in squad']"
Raúl García,"['\xa0Yellow card suspension', '\xa0Yellow card suspension', '\xa0Yellow card suspension', '\xa0Indirect card suspension']"
Pablo Maffeo,"['not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad']"
Rodrigo,"['\xa0Red card suspension', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', '\xa0Ankle Injury']"
William De Camargo,[]
Wissam Ben Yedder,"['not in squad', 'not in squad', 'not in squad']"
José Luis Morales,[]
Emiliano Martínez,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Xabi Prieto,['not in squad']
Filip Manojlovic,"['not in squad', 'not in squad']"
Antonio Adán,"['\xa0Yellow card suspension', 'not in squad', 'not in squad']"
Coke,"['\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Fitness', '\xa0Fitness', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Fitness', '\xa0Fitness', 'not in squad', 'not in squad', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament']"
Gustavo Quezada,[]
Julen Azkue,[]
Héctor Hernández,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', 'not in squad', 'not in squad']"
Damián Suárez,"['not in squad', 'not in squad']"
Sébastien Corchia,"['not in squad', 'not in squad']"
Nélson Semedo,"['\xa0Yellow card suspension', '\xa0Bruised Knee', 'not in squad']"
Jairo Morillas,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture']"
Federico Ricca,"['International match', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Yellow card suspension']"
Héctor Moreno,"['\xa0Yellow card suspension', '\xa0Thigh Problems']"
Alfred N'Diaye,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Benito Del Valle,[]
Rodri,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ángel Rodríguez,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Crespi,['not in squad']
Oussama Tannane,"['\xa0Pubalgia', '\xa0Pubalgia', 'not in squad', 'not in squad', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Pubalgia', '\xa0Pubalgia']"
Antonio Luna,"['not in squad', '\xa0Muscular problems', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Óscar Romero,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Geoffrey Kondogbia,"['not in squad', 'not in squad', 'not in squad', '\xa0Strain', 'not in squad', 'not in squad', '\xa0Strain', '\xa0Strain', '\xa0Yellow card suspension', '\xa0Red card suspension', '\xa0Red card suspension']"
Víctor López,[]
Fayçal Fajr,"['\xa0Indirect card suspension', 'not in squad', 'not in squad', 'International match', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'Called up to national team', 'International match']"
Iván Ramis,"['\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Yellow card suspension', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury']"
Óscar de Marcos,"['\xa0Tear in the abductor muscle', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Ankle Injury', '\xa0Tear in the abductor muscle', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury']"
Martín Mantovani,"['\xa0Yellow card suspension', '\xa0Yellow card suspension']"
Carlos Martínez,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament', '\xa0Ruptured cruciate ligament']"
Víctor Ruiz,"['\xa0Indirect card suspension', 'not in squad', '\xa0Back trouble', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Sprained ankle', 'not in squad', '\xa0Ankle Injury']"
Javi Ontiveros,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Dani Molina,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Arda Turan,"['\xa0Adductor problems', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Elbow Injury', '\xa0Ankle Injury', '\xa0Influenza', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', 'not in squad', 'not in squad', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle']"
Jordi Amat,"['not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Carlos Soler,"['\xa0Red card suspension', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'not in squad', 'With the pros', 'With the pros', 'not in squad', 'With the pros']"
Andoni López,"['not in squad', 'not in squad']"
Miguel Torres,"['not in squad', 'not in squad', '\xa0Achilles Irritation', '\xa0Achilles Irritation', '\xa0Achilles Irritation', '\xa0Achilles Irritation', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury']"
Emmanuel Emenike,"['\xa0Unknown Injury', 'Suspended', 'Suspended', 'Suspended', 'Suspended', 'not in squad', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'special leave', 'not in squad', 'Suspended', 'Suspended', 'Suspended', 'Suspended', 'Suspended', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad']"
