,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
8509,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8510,10,1,1,10,0,0,0,0,0.5,0.5,0.1,1,1,6,7,85.7,32,10,111,1,1
8511,15,2,1,18,6,0,0,0,0.2,0.2,0.0,2,1,11,12,91.7,45,18,44,1,2
8512,76,3,1,62,8,0,0,0,0.1,0.1,0.2,4,0,40,51,78.4,147,61,419,4,7
8513,18,0,0,14,4,0,0,0,0.0,0.0,0.5,3,0,10,12,83.3,54,14,51,1,1
8514,2,0,0,2,1,0,0,0,0.8,0.0,0.0,2,2,1,1,100.0,3,2,13,1,1
8515,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8516,18,2,1,15,2,1,1,0,0.1,0.1,0.8,3,1,10,11,90.9,55,13,94,1,3
8517,65,1,0,29,10,0,1,1,0.0,0.0,0.3,1,0,14,19,73.7,25,23,98,1,1
8518,45,0,0,40,6,1,0,1,0.0,0.0,0.0,0,0,20,25,80.0,101,34,152,2,4
8519,20,2,1,14,0,0,0,0,0.4,0.4,0.0,1,0,7,11,63.6,15,10,6,0,0
8520,28,1,0,19,0,0,0,1,0.0,0.0,0.0,0,0,12,15,80.0,24,12,15,1,1
8521,77,3,1,54,4,3,0,0,0.5,0.5,0.0,1,0,30,42,71.4,58,43,273,1,5
8522,71,0,0,38,5,0,0,0,0.0,0.0,0.1,2,0,23,31,74.2,41,31,172,1,2
8523,65,2,1,29,6,0,0,1,0.3,0.3,0.0,2,0,10,13,76.9,19,28,176,2,5
8524,67,1,0,28,7,0,1,2,0.3,0.3,0.8,3,1,17,20,85.0,107,23,111,2,4
8525,90,1,1,31,14,0,0,1,0.0,0.0,0.2,3,0,15,20,75.0,55,29,194,1,3
8526,66,1,0,44,4,0,0,0,0.6,0.6,0.1,3,1,30,37,81.1,131,40,239,3,5
8527,11,0,0,16,0,1,0,0,0.0,0.0,0.0,0,0,6,6,100.0,27,14,34,1,1
8528,71,4,0,61,4,1,0,1,0.4,0.4,0.1,9,3,40,48,83.3,161,50,295,2,2
8529,25,0,0,19,0,0,0,0,0.0,0.0,0.1,1,0,8,16,50.0,26,17,94,1,2
8530,78,2,1,39,4,0,0,1,0.1,0.1,0.4,1,0,21,25,84.0,53,33,103,1,2
8531,80,5,2,62,8,2,1,0,0.6,0.6,0.1,4,2,39,50,78.0,142,46,238,1,2
8532,90,4,2,55,14,0,0,0,0.4,0.4,0.2,5,0,34,42,81.0,112,51,390,3,6
8533,90,2,1,51,11,1,0,0,0.2,0.2,0.0,0,0,31,39,79.5,98,41,169,1,3
8534,13,0,0,12,1,0,0,0,0.0,0.0,0.0,0,0,9,9,100.0,33,10,17,1,2
8535,90,4,1,61,8,1,0,1,0.9,0.9,0.1,2,0,41,50,82.0,162,48,178,1,2
8536,64,1,0,41,14,1,0,1,0.0,0.0,0.8,3,1,22,33,66.7,48,37,114,0,0
8537,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8538,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8539,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8540,32,1,0,32,1,0,0,0,0.1,0.1,0.0,2,0,17,27,63.0,89,28,121,2,2
8541,90,2,0,48,11,0,0,1,0.1,0.1,0.2,5,1,27,38,71.1,111,41,298,3,5
8542,26,1,0,24,6,1,0,0,0.0,0.0,0.3,2,0,14,19,73.7,72,26,126,2,4
8543,90,3,0,69,5,0,0,0,0.1,0.1,0.0,4,0,45,54,83.3,190,54,158,1,5
8544,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8545,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8546,90,0,0,60,31,3,0,3,0.0,0.0,0.1,1,0,42,49,85.7,295,42,124,2,3
8547,90,0,0,54,3,2,1,1,0.0,0.0,0.4,4,1,39,49,79.6,346,34,114,1,1
8548,90,0,0,54,11,3,1,0,0.0,0.0,0.0,0,0,36,49,73.5,268,34,90,1,1
8549,90,0,0,57,22,1,0,0,0.0,0.0,0.2,1,0,37,53,69.8,302,38,121,0,0
8550,38,0,0,25,3,1,0,0,0.0,0.0,0.0,0,0,13,22,59.1,67,11,6,0,0
8551,90,0,0,60,12,2,4,0,0.0,0.0,0.0,0,0,29,45,64.4,193,29,124,3,5
8552,90,0,0,83,14,2,1,1,0.0,0.0,0.0,0,0,61,73,83.6,419,44,141,2,3
8553,90,0,0,42,36,2,1,3,0.0,0.0,0.0,0,0,22,35,62.9,244,18,65,0,0
8554,90,0,0,72,3,0,2,3,0.0,0.0,0.0,0,0,41,61,67.2,323,45,124,0,0
8555,90,0,0,59,11,2,3,1,0.0,0.0,0.0,1,0,36,50,72.0,391,28,125,1,1
8556,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8557,90,0,0,45,19,3,3,1,0.0,0.0,0.0,2,0,35,42,83.3,208,30,44,0,0
8558,56,0,0,39,8,1,5,1,0.0,0.0,0.0,0,0,21,29,72.4,179,15,56,0,0
8559,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8560,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8561,90,1,1,56,13,2,0,5,0.0,0.0,0.0,2,1,33,43,76.7,221,36,190,0,1
8562,90,1,0,67,17,4,0,2,0.0,0.0,0.1,1,0,38,56,67.9,252,37,50,0,0
8563,90,1,0,43,16,2,0,3,0.1,0.1,0.2,1,0,22,31,71.0,318,18,65,1,1
8564,90,0,0,48,25,3,1,2,0.0,0.0,0.2,3,0,21,39,53.8,238,15,38,1,1
8565,90,0,0,44,14,1,2,7,0.0,0.0,0.0,0,0,17,25,68.0,111,8,11,0,0
8566,90,0,0,76,13,2,3,2,0.0,0.0,0.3,2,0,49,64,76.6,617,33,114,0,1
8567,90,0,0,60,9,2,2,2,0.0,0.0,0.2,1,1,29,53,54.7,316,20,120,0,0
8568,81,0,0,69,7,0,1,1,0.0,0.0,0.0,0,0,46,60,76.7,306,39,86,1,2
8569,90,0,0,41,11,0,8,4,0.0,0.0,0.0,0,0,21,36,58.3,247,17,46,0,1
8570,90,0,0,54,2,0,2,0,0.0,0.0,0.0,0,0,36,50,72.0,264,33,11,0,0
8571,90,0,0,57,10,0,1,2,0.0,0.0,0.0,0,0,29,51,56.9,225,26,52,0,0
8572,90,1,0,42,14,1,4,1,0.1,0.1,0.4,3,1,22,35,62.9,245,18,42,0,0
8573,90,0,0,46,9,1,1,1,0.0,0.0,0.0,1,0,33,44,75.0,257,31,82,0,0
8574,90,0,0,58,3,2,3,3,0.0,0.0,0.0,0,0,28,49,57.1,345,28,43,0,0
8575,90,0,0,46,20,1,1,1,0.0,0.0,0.0,0,0,33,40,82.5,219,24,77,0,0
8576,90,0,0,61,15,2,1,2,0.0,0.0,0.1,1,0,30,49,61.2,403,19,57,0,0
8577,41,0,0,18,6,1,0,1,0.0,0.0,0.0,0,0,5,17,29.4,53,11,18,0,0
8578,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8579,90,0,0,68,3,0,3,5,0.0,0.0,0.1,1,0,38,59,64.4,416,31,117,0,0
8580,90,0,0,54,8,1,1,2,0.0,0.0,0.1,2,0,35,46,76.1,396,28,47,0,0
8581,90,0,0,62,2,1,1,1,0.0,0.0,0.0,0,0,37,52,71.2,259,41,152,1,1
8582,90,0,0,58,7,0,1,2,0.0,0.0,0.0,0,0,38,54,70.4,197,35,170,0,0
8583,90,0,0,82,13,1,3,3,0.0,0.0,0.0,0,0,49,71,69.0,497,44,159,0,1
8584,90,0,0,57,5,1,4,4,0.0,0.0,0.0,1,0,26,48,54.2,182,20,39,0,0
8585,90,1,0,52,11,3,1,2,0.0,0.0,0.0,1,0,23,44,52.3,280,24,50,1,1
8586,90,0,0,68,8,1,0,2,0.0,0.0,0.1,3,0,32,56,57.1,331,33,177,0,0
8587,90,0,0,39,17,2,0,2,0.0,0.0,0.0,0,0,17,32,53.1,100,23,29,0,0
8588,90,0,0,45,13,0,1,3,0.0,0.0,0.1,1,0,30,34,88.2,197,26,62,0,0
8589,90,0,0,59,4,1,1,3,0.0,0.0,0.1,1,0,28,53,52.8,262,24,134,1,1
8590,23,0,0,,,,0,,,,,,,,,,,,,,
8591,90,0,0,,,,3,,,,,,,,,,,,,,
8592,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8593,1,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,17,2,7,0,0
8594,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8595,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8596,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8597,21,0,0,11,0,0,1,0,0.0,0.0,0.0,0,0,6,10,60.0,36,5,9,0,0
8598,90,1,0,61,8,2,3,1,0.0,0.0,0.1,2,0,33,50,66.0,306,33,163,0,0
8599,90,0,0,58,9,0,1,1,0.0,0.0,0.0,0,0,41,52,78.8,221,39,63,0,0
8600,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8601,90,0,0,43,1,0,1,1,0.0,0.0,0.0,0,0,25,38,65.8,283,13,19,1,1
8602,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8603,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8604,23,0,0,14,5,0,0,1,0.0,0.0,0.0,1,1,9,13,69.2,77,8,21,1,1
8605,90,0,0,45,14,2,2,2,0.0,0.0,0.0,0,0,25,37,67.6,276,15,37,0,0
8606,61,0,0,41,4,2,0,3,0.0,0.0,0.2,2,0,16,34,47.1,182,25,72,2,2
8607,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8608,45,0,0,25,6,0,0,1,0.0,0.0,0.0,0,0,13,23,56.5,64,11,34,0,0
8609,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8610,90,0,0,53,12,0,0,1,0.0,0.0,0.1,1,0,34,50,68.0,261,19,87,0,1
8611,90,0,0,49,12,0,2,4,0.0,0.0,0.0,0,0,21,37,56.8,170,24,73,4,6
8612,90,0,0,46,41,1,0,5,0.0,0.0,0.1,1,0,22,31,71.0,171,30,169,0,1
8613,90,1,0,67,7,3,2,4,0.0,0.0,0.0,0,0,37,54,68.5,226,43,73,1,3
8614,53,1,1,39,8,0,0,1,0.0,0.0,0.2,1,0,21,36,58.3,289,20,20,2,2
8615,90,0,0,49,15,1,1,2,0.0,0.0,0.0,0,0,24,41,58.5,348,27,118,1,1
8616,90,1,0,106,8,0,1,2,0.0,0.0,0.5,11,0,73,100,73.0,552,73,268,2,3
8617,90,0,0,78,1,3,0,1,0.0,0.0,0.0,0,0,42,68,61.8,461,43,201,1,3
8618,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8619,90,0,0,55,13,1,0,1,0.0,0.0,0.2,2,0,30,48,62.5,161,31,68,0,0
8620,90,0,0,57,7,1,1,1,0.0,0.0,0.0,1,0,30,51,58.8,269,31,124,0,0
8621,28,0,0,8,1,0,0,1,0.0,0.0,0.0,0,0,1,4,25.0,29,0,0,0,0
8622,90,0,0,49,5,0,1,0,0.0,0.0,0.0,2,0,31,46,67.4,372,32,104,0,2
8623,90,1,1,22,8,1,0,1,0.3,0.3,0.0,1,0,10,17,58.8,105,10,40,0,1
8624,90,3,1,53,5,0,2,3,0.1,0.1,0.2,5,0,27,42,64.3,293,34,138,1,1
8625,90,2,0,57,16,0,2,3,0.1,0.1,0.0,1,0,38,46,82.6,265,37,153,1,1
8626,73,1,1,29,16,0,2,0,0.1,0.1,0.1,1,0,18,25,72.0,158,16,30,0,0
8627,90,1,0,60,20,0,0,0,0.0,0.0,0.1,5,0,43,49,87.8,176,42,122,1,1
8628,90,2,0,58,15,0,2,0,0.1,0.1,0.0,4,0,36,49,73.5,201,40,80,1,2
8629,90,1,1,40,36,2,1,0,0.3,0.3,0.1,2,0,23,33,69.7,92,28,74,1,1
8630,33,0,0,15,5,1,0,1,0.0,0.0,0.0,0,0,8,10,80.0,22,10,18,0,0
8631,69,0,0,40,14,1,0,1,0.0,0.0,0.0,1,0,27,34,79.4,101,22,24,0,0
8632,15,1,0,11,1,1,0,0,0.0,0.0,0.0,0,0,8,9,88.9,15,9,20,0,0
8633,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8634,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8635,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8636,5,0,0,7,2,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,6,23,0,0
8637,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8638,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8639,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8640,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8641,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8642,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
8643,15,1,0,2,5,1,0,0,0.0,0.0,0.0,1,0,0,0,,0,1,5,0,0
8644,90,0,0,44,9,1,2,1,0.0,0.0,0.1,1,0,34,39,87.2,294,32,95,0,0
8645,90,0,0,80,22,5,1,0,0.0,0.0,0.3,2,0,59,68,86.8,335,61,143,0,1
8646,90,0,0,55,22,3,0,1,0.0,0.0,0.1,1,0,42,50,84.0,103,34,114,0,0
8647,86,2,1,74,26,2,0,1,0.1,0.1,0.2,1,0,52,67,77.6,293,38,158,1,2
8648,90,1,0,40,28,1,1,0,0.0,0.0,0.1,1,0,18,35,51.4,138,26,37,3,3
8649,90,2,0,66,43,3,1,2,0.2,0.2,0.4,4,0,37,55,67.3,223,33,82,0,0
8650,90,1,0,71,22,1,0,1,0.1,0.1,0.1,2,0,49,65,75.4,285,50,378,0,1
8651,90,0,0,60,21,3,3,3,0.0,0.0,0.4,4,1,28,45,62.2,113,40,79,1,1
8652,90,3,0,81,17,3,0,1,0.1,0.1,0.1,1,0,59,73,80.8,397,44,128,0,0
8653,84,0,0,27,8,0,3,0,0.0,0.0,0.0,1,0,20,23,87.0,59,21,78,1,1
8654,59,1,1,41,11,1,0,0,0.0,0.0,0.0,2,0,25,36,69.4,124,37,63,1,1
