,0
Ismaël Aaneba,[]
Benoît Costil,[]
Presnel Kimpembe,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Gauthier Banaziak,[]
Gilles Sunu,"['\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nuno Da Costa,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Adama Diakhaby,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Yeni N'Gbakoto,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Frédéric Guilbert,"['\xa0Nasal Bone Fracture', '\xa0Nasal Bone Fracture', '\xa0Nasal Bone Fracture', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury']"
Enock Kwateng,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad']"
Alexis Flips,[]
Adrián Sahibeddine,[]
Matthieu Dreyer,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Valère Germain,['Suspended']
Gil Dias,"['not in squad', 'not in squad']"
Jimmy Giraudon,"['not in squad', 'not in squad', 'not in squad']"
Lucas Deaux,['not in squad']
Mehdi Zeffane,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Milan Gajic,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Allan Saint-Maximin,"['not in squad', 'not in squad', '\xa0Red card suspension', 'not in squad', 'not in squad']"
Bertrand Traoré,"['\xa0Leg Injury', '\xa0Leg Injury', '\xa0Leg Injury', '\xa0Leg Injury', 'International match', 'International match', 'International match', 'International match', '\xa0Rest ', '\xa0Leg Injury']"
Olivier Boscagli,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad']"
Jean-Eudes Aholou,"['not in squad', 'not in squad']"
Cheikh M'Bengue,"['\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'International match', 'International match', 'International match', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', 'not in squad', 'not in squad', 'not in squad']"
Nicolas Benezet,"['\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Hip Injury', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hip Injury', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle']"
Kenny Tete,"['\xa0Foot Injury', '\xa0Indirect card suspension', '\xa0Ankle Injury', '\xa0Ill']"
Bryan Dabo,"['not in squad', 'not in squad', 'not in squad', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Brandon,"['\xa0Indirect card suspension', '\xa0Yellow card suspension']"
Marcelo,"['\xa0Unknown Injury', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', '\xa0Foot surgery']"
Mauro Goicoechea,[]
Jordan Ferri,[]
Nicolas Cozza,[]
Yoann Andreu,"['\xa0Unknown Injury', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture']"
Jeff Louis,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', '\xa0Knee Injury']"
Gabriel Silva,"['not in squad', '\xa0Fractured Finger', '\xa0Fractured Finger', '\xa0Fractured Finger', '\xa0Fractured Finger', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Valentin Voisin,"['not in squad', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Foot Injury', '\xa0Foot Injury', 'not in squad']"
Issa Cissokho,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Júnior Alonso,['not in squad']
Otávio,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Maxime Bernauer,[]
Fouad Chafik,"['not in squad', 'not in squad', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match']"
Maxime López,"['not in squad', 'not in squad']"
Walter Benítez,"['\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture', '\xa0Fatigue fracture']"
Jordan Ikoko,"['\xa0Minor Knock', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Adam Jakubech,[]
Edvinas Gertmonas,"['not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Christian Kouakou,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Stéphane Bahoken,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ibrahima Niane,[]
Dylan Lempereur,[]
Yassine Benzia,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'not in squad']"
Anthony Caci,[]
Raïs M'Bolhi,"['No eligibility', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', '\xa0Knee Problems']"
Bassem Srarfi,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Louis Nganioni,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Zachary Brault-Guillard,[]
Nabil Fekir,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Red card suspension', 'International match', 'not in squad', 'not in squad']"
Alexandre Oukidja,[]
Steven Fortes,"['not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Twisted knee', '\xa0Twisted knee', '\xa0Twisted knee', '\xa0Twisted knee', '\xa0Twisted knee', '\xa0Twisted knee', '\xa0Twisted knee', '\xa0Twisted knee', '\xa0Twisted knee']"
Gautier Lloris,"['\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury']"
Jemerson,"['\xa0Yellow card suspension', 'not in squad', 'not in squad', '\xa0Yellow card suspension', '\xa0Indirect card suspension', 'not in squad', 'not in squad', 'not in squad']"
Jonathan Cafú,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'no information available', 'no information available']"
Yoël Armougom,[]
Assane Dioussé,"['\xa0Yellow card suspension', '\xa0Yellow card suspension']"
Alexis Alégué,[]
Bryan Pelé,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Lucas Lima,['not in squad']
Jesé,"['not in squad', '\xa0Abdominal Influenza', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Christopher Rocchia,[]
Thomas Lemar,"['\xa0Sprained Ankle', '\xa0Sprained Ankle', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Issiaga Sylla,"['not in squad', 'not in squad']"
Ludovic Blas,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad']"
Dória,"['Suspension through sports court', 'not in squad', 'not in squad']"
Ciprian Tatarusanu,"['not in squad', 'not in squad']"
Killian Le Roy,[]
Jonathan Bamba,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nampalys Mendy,"['\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury']"
Vincent Thill,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', '\xa0Sprained ankle', '\xa0Sprained ankle', 'not in squad', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury']"
Dorian Grange,[]
Wylan Cyprien,"['not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad']"
Adrien Rabiot,"['not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Ill', 'not in squad', '\xa0Muscle Injury', '\xa0Ill', '\xa0Hamstring Injury', 'not in squad']"
Pablo,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Baptiste Guillaume,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Marc Vidal,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Prince Oniangué,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Hiroki Sakai,"['not in squad', 'not in squad', 'not in squad']"
Guessouma Fofana,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Vincent Bessat,['not in squad']
Fodé Ballo-Touré,[]
Alexander Söderlund,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Laurent Pionnier,['not in squad']
Giovani Lo Celso,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Willem Geubbels,[]
Benjamin Bourigeaud,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Thiago Maia,"['not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad']"
Anthony Lopes,"['not in squad', 'not in squad']"
Terence Kongolo,"['\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Thigh Problems', '\xa0Thigh Problems', '\xa0Thigh Problems', '\xa0Thigh Problems']"
Kouadio-Yves Dabila,[]
Corentin Jean,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Morgan Amalfitano,"['not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Préjuce Nakoulma,"['\xa0Unknown Injury', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', '\xa0Leg Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'International match']"
Xeka,"['With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the pros', 'not in squad']"
Marçal,"['\xa0Indirect card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Faitout Maouassa,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Matheus Cassini,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Safwan Mbaé,[]
Bouna Sarr,"['not in squad', 'not in squad', '\xa0Shoulder Injury', 'not in squad']"
Thiago Silva,"['\xa0Calf Problems', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Calf Problems', '\xa0Calf Problems', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hip Injury']"
Oussama Tannane,"['\xa0Pubalgia', '\xa0Pubalgia', 'not in squad', 'not in squad', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', '\xa0Pubalgia', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Pubalgia', '\xa0Pubalgia']"
Mehdi Abeid,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad']"
Martin Terrier,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad']"
Oswaldo Vizcarrondo,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Kévin Théophile-Catherine,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Chahreddine Boukholda,[]
Mattéo Ahlinvi,[]
Frédéric Sammaritano,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Igor Lewczuk,"['not in squad', '\xa0Hip problems', '\xa0Hip problems', 'not in squad', 'not in squad']"
Dante,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Henri Bedimo,"['not in squad', 'not in squad', '\xa0Sciatic Problem', '\xa0Sciatic Problem', '\xa0Sciatic Problem', '\xa0Sciatic Problem', '\xa0Sciatic Problem', '\xa0Sciatic Problem', '\xa0Sciatic Problem', '\xa0Sciatic Problem', '\xa0Sciatic Problem', '\xa0Sciatic Problem', 'not in squad', 'not in squad', 'not in squad', '\xa0Sciatic Problem', '\xa0Sciatic Problem', '\xa0Sciatic Problem']"
Ole Selnaes,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', 'not in squad']"
Eiji Kawashima,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Erwan Maury,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Anthony Mandrea,[]
Ferland Mendy,"['not in squad', 'not in squad', 'not in squad']"
Flavien Tait,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Neven Subotic,"['\xa0Surgery', '\xa0Surgery', '\xa0Surgery', '\xa0Surgery', '\xa0Surgery', '\xa0Surgery', '\xa0Surgery', '\xa0Surgery', '\xa0Surgery', '\xa0Surgery', '\xa0Surgery', 'With the 2nd team', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Fitness', '\xa0Fitness', 'not in squad', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', 'No eligibility', '\xa0Surgery', '\xa0Surgery', '\xa0Surgery']"
Fabinho,"['not in squad', '\xa0Yellow card suspension', 'not in squad', '\xa0Yellow card suspension', '\xa0Yellow card suspension']"
Stéphane Ruffier,"['not in squad', 'not in squad', 'not in squad', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems']"
Clément Michelin,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', 'International match', '\xa0Knee Injury']"
