,name,Round,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
132,Presnel-Kimpembe-,Group stage,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
133,Presnel-Kimpembe-,Group stage,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
134,Presnel-Kimpembe-,Group stage,90,0,0,85,5,1,0,1,0.0,0.0,0.0,0,0,68,76,89.5,428,62,263,0,0
135,Presnel-Kimpembe-,Round of 16,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
136,Presnel-Kimpembe-,,3379,14,4,2051,151,38,27,33,1.3,1.3,0.3,14,0,1740,1852,94.0,10802,1572,6404,14,15
137,Adrien-Rabiot-,Trophée des Champions,90,0,0,,,,0,,,,,,,,,,,,,,
138,Adrien-Rabiot-,Matchweek 1,90,3,1,106,8,4,0,1,0.3,0.3,0.0,0,0,83,90,92.2,302,79,291,0,1
139,Adrien-Rabiot-,Matchweek 2,87,0,0,98,11,2,2,0,0.0,0.0,0.0,0,0,80,86,93.0,248,80,170,0,2
140,Adrien-Rabiot-,Matchweek 3,90,4,2,85,17,2,0,0,0.2,0.2,0.0,5,2,69,78,88.5,347,68,347,1,1
141,Adrien-Rabiot-,Matchweek 4,90,1,0,110,4,0,3,2,0.0,0.0,0.1,3,0,97,102,95.1,437,91,276,0,0
142,Adrien-Rabiot-,First round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
143,Adrien-Rabiot-,First round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
144,Adrien-Rabiot-,Matchweek 5,84,1,0,105,5,2,2,0,0.0,0.0,0.1,3,1,86,91,94.5,550,89,291,2,2
145,Adrien-Rabiot-,Group stage,61,1,0,,,,0,,,,,,,,,,,,,,
146,Adrien-Rabiot-,Matchweek 6,90,0,0,98,10,2,3,2,0.0,0.0,0.0,0,0,86,92,93.5,380,73,171,0,0
147,Adrien-Rabiot-,Matchweek 7,90,0,0,80,18,0,1,0,0.0,0.0,0.1,1,0,67,73,91.8,246,62,255,1,1
148,Adrien-Rabiot-,Group stage,90,1,0,,,,2,,,,,,,,,,,,,,
149,Adrien-Rabiot-,Matchweek 8,70,0,0,77,8,0,0,0,0.0,0.0,0.0,0,0,73,76,96.1,360,67,157,2,2
150,Adrien-Rabiot-,First round,57,,,,,,,,,,,,,,,,,,,,
151,Adrien-Rabiot-,First round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
152,Adrien-Rabiot-,Matchweek 9,90,0,0,78,4,0,1,3,0.0,0.0,0.0,1,0,64,71,90.1,342,62,271,0,0
153,Adrien-Rabiot-,Group stage,90,0,0,,,,2,,,,,,,,,,,,,,
154,Adrien-Rabiot-,Matchweek 10,90,0,0,81,23,2,1,3,0.0,0.0,0.1,1,1,65,73,89.0,236,62,284,2,2
155,Adrien-Rabiot-,Matchweek 11,66,1,0,80,7,2,0,0,0.1,0.1,0.0,2,0,68,76,89.5,196,71,202,0,1
156,Adrien-Rabiot-,Group stage,76,0,0,,,,2,,,,,,,,,,,,,,
157,Adrien-Rabiot-,Matchweek 12,90,1,1,126,22,1,0,1,0.1,0.1,0.0,3,2,111,119,93.3,637,103,287,3,4
158,Adrien-Rabiot-,Friendlies (M),"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
159,Adrien-Rabiot-,Friendlies (M),90,,,,,,,,,,,,,,,,,,,,
160,Adrien-Rabiot-,Matchweek 13,86,1,0,97,12,3,1,2,0.1,0.1,0.0,3,0,75,84,89.3,313,70,251,1,1
161,Adrien-Rabiot-,Group stage,90,0,0,,,,1,,,,,,,,,,,,,,
162,Adrien-Rabiot-,Matchweek 14,90,1,0,84,13,0,4,1,0.0,0.0,0.0,2,1,69,76,90.8,265,68,260,0,0
163,Adrien-Rabiot-,Matchweek 15,20,0,0,24,8,2,1,0,0.0,0.0,0.1,1,0,20,21,95.2,54,19,108,1,1
164,Adrien-Rabiot-,Matchweek 16,90,2,0,105,7,1,1,1,0.1,0.1,0.7,7,1,89,98,90.8,418,78,345,2,2
165,Adrien-Rabiot-,Group stage,90,0,0,,,,2,,,,,,,,,,,,,,
166,Adrien-Rabiot-,Matchweek 17,45,1,0,46,3,1,0,0,0.0,0.0,0.0,0,0,34,42,81.0,112,33,148,1,1
167,Adrien-Rabiot-,,,,,,,,,,,,,,,,,,,,,,
168,Adrien-Rabiot-,Round of 64,60,,,,,,,,,,,,,,,,,,,,
169,Adrien-Rabiot-,Quarter-finals,79,,,,,,,,,,,,,,,,,,,,
170,Adrien-Rabiot-,Matchweek 20,90,3,0,81,0,5,0,0,0.4,0.4,0.5,3,0,58,67,86.6,215,67,267,1,3
171,Adrien-Rabiot-,Matchweek 21,12,0,0,14,2,0,0,0,0.0,0.0,0.1,1,0,14,14,100.0,69,13,25,0,0
172,Adrien-Rabiot-,Matchweek 22,90,0,0,84,17,1,0,0,0.0,0.0,0.1,4,1,64,69,92.8,216,61,191,1,2
173,Adrien-Rabiot-,Round of 32,90,,,,,,,,,,,,,,,,,,,,
174,Adrien-Rabiot-,Matchweek 23,77,0,0,61,8,5,0,3,0.0,0.0,0.5,1,1,43,49,87.8,185,45,118,0,0
175,Adrien-Rabiot-,Semi-finals,88,,,,,,,,,,,,,,,,,,,,
176,Adrien-Rabiot-,,,,,,,,,,,,,,,,,,,,,,
177,Adrien-Rabiot-,Matchweek 25,71,0,0,58,9,2,0,2,0.0,0.0,0.0,0,0,41,50,82.0,159,39,175,0,0
178,Adrien-Rabiot-,Round of 16,90,2,1,,,,1,,,,,,,,,,,,,,
179,Adrien-Rabiot-,Matchweek 26,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
180,Adrien-Rabiot-,Matchweek 27,90,0,0,48,17,2,1,1,0.0,0.0,0.3,2,0,37,41,90.2,110,36,102,0,0
181,Adrien-Rabiot-,Quarter-finals,12,,,,,,,,,,,,,,,,,,,,
182,Adrien-Rabiot-,Matchweek 28,61,1,0,76,11,1,0,0,0.0,0.0,0.0,1,0,67,71,94.4,190,63,279,2,2
183,Adrien-Rabiot-,Round of 16,90,0,0,,,,0,,,,,,,,,,,,,,
184,Adrien-Rabiot-,Matchweek 29,19,1,1,14,4,0,0,0,0.0,0.0,0.0,0,0,6,11,54.5,8,9,68,0,0
185,Adrien-Rabiot-,Matchweek 31,32,0,0,39,10,0,1,0,0.0,0.0,0.3,1,0,33,35,94.3,183,30,183,0,0
186,Adrien-Rabiot-,Matchweek 30,90,1,0,113,23,2,5,3,0.1,0.1,0.2,4,1,96,100,96.0,408,89,227,0,0
187,Adrien-Rabiot-,Friendlies (M),"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
188,Adrien-Rabiot-,Friendlies (M),80,,,,,,,,,,,,,,,,,,,,
189,Adrien-Rabiot-,Final stage,90,,,,,,,,,,,,,,,,,,,,
190,Adrien-Rabiot-,Matchweek 32,90,0,0,77,40,3,3,2,0.0,0.0,0.0,3,0,60,64,93.8,302,65,270,1,1
191,Adrien-Rabiot-,Matchweek 33,65,0,0,56,12,3,1,1,0.0,0.0,0.0,0,0,42,49,85.7,151,43,169,1,1
192,Adrien-Rabiot-,Semi-finals,90,,,,,,,,,,,,,,,,,,,,
193,Adrien-Rabiot-,Matchweek 34,90,2,0,88,28,2,2,2,0.1,0.1,0.0,1,0,69,75,92.0,295,72,302,2,2
194,Adrien-Rabiot-,,,,,,,,,,,,,,,,,,,,,,
195,Adrien-Rabiot-,Matchweek 36,12,0,0,16,4,0,0,0,0.0,0.0,0.0,0,0,13,16,81.3,89,11,57,0,0
196,Adrien-Rabiot-,Final,90,,,,,,,,,,,,,,,,,,,,
197,Adrien-Rabiot-,Matchweek 37,28,0,0,26,0,0,0,0,0.0,0.0,0.0,1,0,23,26,88.5,130,22,123,1,1
198,Adrien-Rabiot-,Matchweek 38,90,1,0,94,7,1,2,0,0.0,0.0,0.0,3,0,76,83,91.6,366,65,250,1,2
199,Adrien-Rabiot-,,3958,29,6,2425,372,51,45,30,1.7,1.7,3.2,57,11,1978,2168,91.2,8519,1905,6920,26,35
200,Angel-Di-Maria-,Matchweek 1,90,3,1,90,3,0,0,0,0.5,0.5,0.5,8,0,59,78,75.6,239,65,172,1,2
201,Angel-Di-Maria-,Matchweek 2,90,6,2,72,13,0,0,1,0.5,0.5,0.0,1,0,50,61,82.0,221,67,207,1,2
202,Angel-Di-Maria-,Matchweek 3,85,3,2,75,18,0,1,0,0.1,0.1,0.3,7,1,47,68,69.1,230,63,176,0,1
203,Angel-Di-Maria-,Matchweek 4,83,3,0,60,4,1,0,1,0.1,0.1,0.0,2,0,37,49,75.5,153,50,191,1,1
204,Angel-Di-Maria-,WCQ — CONMEBOL (M),89,,,,,,,,,,,,,,,,,,,,
205,Angel-Di-Maria-,WCQ — CONMEBOL (M),24,,,,,,,,,,,,,,,,,,,,
206,Angel-Di-Maria-,Group stage,11,0,0,,,,0,,,,,,,,,,,,,,
207,Angel-Di-Maria-,Matchweek 8,29,2,0,25,4,0,0,0,0.2,0.2,0.0,0,0,12,20,60.0,63,12,98,1,2
208,Angel-Di-Maria-,WCQ — CONMEBOL (M),45,,,,,,,,,,,,,,,,,,,,
209,Angel-Di-Maria-,WCQ — CONMEBOL (M),83,,,,,,,,,,,,,,,,,,,,
210,Angel-Di-Maria-,Matchweek 9,77,3,1,50,7,0,1,0,0.5,0.5,0.6,4,0,27,43,62.8,112,33,123,1,1
211,Angel-Di-Maria-,Group stage,16,2,1,,,,0,,,,,,,,,,,,,,
212,Angel-Di-Maria-,Matchweek 10,10,0,0,4,2,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,10,2,3,0,0
213,Angel-Di-Maria-,Matchweek 11,90,5,2,68,5,0,0,2,0.4,0.4,1.3,6,2,48,60,80.0,155,54,186,3,3
214,Angel-Di-Maria-,Group stage,26,1,0,,,,0,,,,,,,,,,,,,,
215,Angel-Di-Maria-,Friendlies (M),74,,,,,,,,,,,,,,,,,,,,
216,Angel-Di-Maria-,Friendlies (M),75,,,,,,,,,,,,,,,,,,,,
217,Angel-Di-Maria-,Matchweek 13,90,6,3,71,10,0,0,1,0.3,0.3,0.0,5,1,43,59,72.9,159,50,146,1,3
218,Angel-Di-Maria-,Group stage,14,2,0,,,,0,,,,,,,,,,,,,,
219,Angel-Di-Maria-,Matchweek 14,8,1,1,4,2,0,0,0,0.0,0.0,0.0,0,0,0,3,0.0,0,2,18,0,0
220,Angel-Di-Maria-,Matchweek 15,70,2,1,54,14,1,0,0,0.0,0.0,0.1,2,0,37,47,78.7,104,44,111,1,1
221,Angel-Di-Maria-,Matchweek 16,75,4,1,43,4,0,1,1,0.5,0.5,0.0,1,0,26,34,76.5,143,29,79,0,1
222,Angel-Di-Maria-,Group stage,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
223,Angel-Di-Maria-,Matchweek 17,70,2,1,36,6,1,1,0,0.3,0.3,0.2,2,1,21,31,67.7,101,22,39,0,0
224,Angel-Di-Maria-,Round of 16,90,,,,,,,,,,,,,,,,,,,,
225,Angel-Di-Maria-,Matchweek 18,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
